SMILES,dataset,len_smiles,mean_complexity,sa_score,sc_score,tb_depth,tb_plausibility,tb_price,tb_synthesizability
CCNC1=C(N(C)C=N)C(=CC(=N)O1)C(C)C,gdb,33,,3.908371197225172,3.5114238163272686,11,0.0,-1.0,Unsynthesizable
CCNC1=CC(C=CC=C(CC)C#C1)=NO,gdb,27,,5.113180777036922,3.3936096367887365,11,0.0,-1.0,Unsynthesizable
CC1(O)CCCCC(C)(OC2=NC=CN2)C1=O,gdb,30,,4.27425542225436,2.8597237966561044,11,0.0,-1.0,Unsynthesizable
CC12OC(CCCC1=O)OC2CC1=CN=CS1,gdb,28,,5.280365575583109,3.0999870843635304,11,0.0,-1.0,Unsynthesizable
CCOC1OC(CC)C2N=C(N)OCC2C1C,gdb,26,,4.539589262404489,2.915475092705152,11,0.0,-1.0,Unsynthesizable
CCCC1OCC(C2CCC(C)(O2)C#N)C1=O,gdb,29,,4.6455942801519665,2.89987969697305,11,0.0,-1.0,Unsynthesizable
CCC1=CNC(=NC)C(=O)CC(C)C1=O,gdb,27,,4.197294651261736,3.1377623915154844,11,0.0,-1.0,Unsynthesizable
CCC(CO)C(N)C(C(C)O)C(C)(C)C(C)C,gdb,31,,4.375927247184936,3.111368597982635,11,0.0,-1.0,Unsynthesizable
CC1=NC=C(C2=NON=N2)C2=C1OC(=O)S2,gdb,32,,3.8479190439102053,3.4970101034099232,11,0.0,-1.0,Unsynthesizable
CCC1=C2OC(=N)C3OC=NC33CCC(N1)=C23,gdb,33,,5.610854341398442,3.5266245713068374,11,0.0,-1.0,Unsynthesizable
CC1=C(N)C(CN)=C(S1)N=C(N)C(C)(C)C#N,gdb,35,,3.7702504979244713,2.969405541976786,11,0.0,-1.0,Unsynthesizable
CCC1(C)C(C)COC2COC(=N)COCC12,gdb,28,,4.895137324341818,3.7336178760414285,11,0.0,-1.0,Unsynthesizable
CC1COCC11CC(CCC1C=O)C(=O)C=O,gdb,28,,5.1940142086818,3.080952868192357,11,0.0,-1.0,Unsynthesizable
CCCC(CC#C)C1=NCC(CC=O)(O1)C=O,gdb,29,,4.945405013089057,3.0579666128607688,11,0.0,-1.0,Unsynthesizable
CCC1=NN2CCNC2=C1N1N=NSC1=N,gdb,26,,4.114538776351676,3.6091125770007113,11,0.0,-1.0,Unsynthesizable
CCC1CN2CCC(=O)OC(COC1=O)C2C,gdb,27,,4.8244432334875125,3.4534837939315963,11,0.0,-1.0,Unsynthesizable
CCOCCOCCC1(C)CCC(C)(O)C1C,gdb,25,,3.9532576735120495,2.8313181166689265,11,0.0,-1.0,Unsynthesizable
CCC(CC1(COC)CC(C)(O)C=C1)C=O,gdb,28,,4.844553901623543,3.0000590531067832,11,0.0,-1.0,Unsynthesizable
CCC1(C#N)C(NC2=CC=C(C)C(F)=C12)=NC,gdb,34,,4.147775672826804,3.253147388129962,11,0.0,-1.0,Unsynthesizable
CCC1=CNC(CCO)=C1C1(CN=CO1)C#C,gdb,29,,4.703834075836839,3.479258396222053,11,0.0,-1.0,Unsynthesizable
CC1COC(=N)N2CC(C)=CC2(C)C#CC1,gdb,29,,5.952709647208202,4.002664144600155,11,0.0,-1.0,Unsynthesizable
CCCCC12CCC(CNC1)N1N=CC(N)=C21,gdb,29,,4.748690276229072,4.041856722656906,11,0.0,-1.0,Unsynthesizable
CCNC1C(CC)C2CNC1(C#N)C(C)C2C,gdb,28,,5.9544581805691275,3.362988122522633,11,0.0,-1.0,Unsynthesizable
CC1CC2C3CNC(C3)C2(C)CC(O)C1,gdb,27,,5.471744449973959,3.3404250086740794,11,0.0,-1.0,Unsynthesizable
CC1=C(Br)C=C2OCCN(CC2=C1)C(=O)CN,gdb,32,,2.434357907536137,3.751913820567823,4,0.2750033839525468,9.0,Synthesizable
CCC1CCC(C)C1C(CC(O)COC)C#N,gdb,26,,4.433680018826606,3.1511116427879204,11,0.0,-1.0,Unsynthesizable
C#CC1=CC2=CC(=NC(N2)=CC=CC=C1)C#N,gdb,33,,4.242201594145694,3.0411291963584257,11,0.0,-1.0,Unsynthesizable
CC(=O)C1=C(CC2=C(O)SC=C2)C(=O)ON=N1,gdb,35,,3.5724469419060227,3.2860316842876767,11,0.0,-1.0,Unsynthesizable
CC1C(=N)OC2=C1C(Br)=CN1C(O)=C(C)N=C21,gdb,37,,4.361638549080984,3.494969185585473,11,0.0,-1.0,Unsynthesizable
CC1CC(C)C2=CN=C(N)SC=NC(C)=C2O1,gdb,31,,4.423879606103343,3.467321829338269,11,0.0,-1.0,Unsynthesizable
CCC1=C2N(N=N1)C(C)=C(NC2=N)OC(C)C,gdb,33,,3.6717124012385502,3.721321798259922,11,0.0,-1.0,Unsynthesizable
CC1CC(C)C2NC(C)CCC(C)C(O)C2O1,gdb,29,,4.657126296270873,3.1402866875595503,11,0.0,-1.0,Unsynthesizable
CCC(CCOCC(C)(NC(C)C)C#N)C#C,gdb,27,,4.0354098576062425,2.9641277391252787,11,0.0,-1.0,Unsynthesizable
CC1CCC2CN=C3C(N=C1N23)C(C)(C)C=O,gdb,32,,5.0336056205696185,3.2733250955322672,11,0.0,-1.0,Unsynthesizable
CCN=C1NC2=C(SC(=C2)C(C)O)C1(C)NC,gdb,32,,4.852078285699887,3.3553706387039908,11,0.0,-1.0,Unsynthesizable
CC1=C(C)C(=NO)C2CC(CC12)(C=NO)C#C,gdb,33,,5.448991452776264,2.8396838395601858,11,0.0,-1.0,Unsynthesizable
CC1C2CCC(C#C)C2CC(C)(C1O)C(O)=O,gdb,31,,4.821633098783373,3.2076334821797508,11,0.0,-1.0,Unsynthesizable
CC1N=CN2C1CC1C2C(CC1(C)C#N)C#C,gdb,30,,5.714676961303833,3.837257774569682,11,0.0,-1.0,Unsynthesizable
CC(C)CC1COC(=N)C1C(C)(CC=O)C#N,gdb,30,,4.853614262140812,2.682132196900371,11,0.0,-1.0,Unsynthesizable
CCC(CC)C(CCO)C(C)(C)NC(=N)C#N,gdb,29,,4.130921401011663,2.86848176069573,11,0.0,-1.0,Unsynthesizable
CC1CC2(CC(=O)C1(C)C2CC(C)=NO)C=O,gdb,32,,5.703248325148422,2.66438159277609,11,0.0,-1.0,Unsynthesizable
CCC(=O)C1COC(CCC#C)C1(OC)C#N,gdb,28,,4.8525473056190735,2.580547520698855,11,0.0,-1.0,Unsynthesizable
CCCC1C(CO)N=C(N)NC2=C1C=C(N)S2,gdb,30,,4.537344129292004,3.272382697669713,11,0.0,-1.0,Unsynthesizable
CC(C)C1CC2CCC(=N)OCC2C(C)N1C,gdb,28,,4.682828393864343,3.532088527503988,11,0.0,-1.0,Unsynthesizable
CCC1(CC(CC1CC=O)C(C)O)C(C)(C)O,gdb,30,,4.76362015427784,3.40542623120572,11,0.0,-1.0,Unsynthesizable
CCN=C1OCC2COC1(CC2C)C(=N)OC,gdb,27,,5.772259600099626,3.017943147772757,11,0.0,-1.0,Unsynthesizable
CN1C2=C(C3CCC1(C)CC3)C(=O)C(F)=NN2,gdb,34,,4.353072443530955,3.338244872053433,11,0.0,-1.0,Unsynthesizable
CC1=NOC(F)=C2C(CCC#C)=NC(C#C)=C12,gdb,33,,3.9115038977161696,3.167115324423229,11,0.0,-1.0,Unsynthesizable
CCCCC1=NOC(O)=CC2=C(O)C(=O)N=C12,gdb,32,,3.1713385949338466,3.70749687408573,11,0.0,-1.0,Unsynthesizable
CCC1C2CC(C)(C3NC(=N)C(=O)OC23)C1=O,gdb,34,,5.8551194818832615,3.6416871498618457,11,0.0,-1.0,Unsynthesizable
CC1=C(C)C=C(O1)C1(CO)OC2CCC1CO2,gdb,31,,5.332543499444959,2.7780082797953844,11,0.0,-1.0,Unsynthesizable
CC1=COC2=C(N3CC(CCC(=O)C3)O2)C1=N,gdb,33,,4.990262543910216,3.2159394745998164,11,0.0,-1.0,Unsynthesizable
CCCC(OC(=O)NC1=C(NC=C1)OC)=NC,gdb,29,,3.5566623265214075,3.305015722708574,11,0.0,-1.0,Unsynthesizable
CC(C)CN1CC2(CN=C3CCCN23)CC1C,gdb,28,,4.767273120833293,4.209390473644324,11,0.0,-1.0,Unsynthesizable
CCC1(OCC(CC1C)N(C)C)C1CN=CN1,gdb,28,,5.067645671313996,3.6006091156749886,11,0.0,-1.0,Unsynthesizable
CCCC1=C(SN=N1)C1=NCC(=O)CCCO1,gdb,29,,3.3882128926725814,3.309211040669084,11,0.0,-1.0,Unsynthesizable
CC(CN)C(O)C1=CC(CN)=C(C)C(C)=C1Br,gdb,33,,3.7670449625013482,3.0040108021672927,11,0.0,-1.0,Unsynthesizable
CCCOC1CCC(CN(C)CC1C)N=CN,gdb,24,,4.148312003548341,3.7233299541142975,11,0.0,-1.0,Unsynthesizable
CC1=CN=C2SC3=C(OC(=O)C(=N)N3)C2=C1Br,gdb,36,,3.857389004099149,3.5944061088487795,11,0.0,-1.0,Unsynthesizable
CCC12C3CC(C(C)N3)C1(CCC2(C)O)C#N,gdb,32,,6.188193297625983,3.165777648707876,11,0.0,-1.0,Unsynthesizable
CC1=C2N=C(O)NC=C2C=C1CCC(O)CN,gdb,29,,3.680956886802469,4.219423822340211,11,0.0,-1.0,Unsynthesizable
CCC1COC(=N)COCC(C)=CC(C)=C1,gdb,27,,4.794327344459777,3.511573915737205,11,0.0,-1.0,Unsynthesizable
CC1=C(Br)N=C(N=C1NC=O)C1CNC(=N)O1,gdb,33,,4.454621043921945,3.7101237873256405,11,0.0,-1.0,Unsynthesizable
CC12CC(C)(C=O)C(CNCCCC1)OC=N2,gdb,29,,6.0257119549797045,3.3861293388881206,11,0.0,-1.0,Unsynthesizable
CCCC1CC2=C(O1)C(C=NO2)=NC(C)C#N,gdb,31,,4.645994088375472,3.5476100254029883,11,0.0,-1.0,Unsynthesizable
CCC1CC(N)C2C(O)C(C)(CN2C)C(C)C1,gdb,31,,5.435050220702907,3.8247224535624262,11,0.0,-1.0,Unsynthesizable
CC(OC(N)=N)C1NCCC1CC1=CSN=C1,gdb,28,,4.819969839063889,4.025223426076298,11,0.0,-1.0,Unsynthesizable
CC1=NC(=O)C=CC2=C1OC(C2)C(C)(C)C,gdb,32,,3.5203853566433616,2.7416637384176314,11,0.0,-1.0,Unsynthesizable
CC1C2CCC(C)(C)C(O2)OC(=N)C1=NO,gdb,30,,5.5073214349920905,2.8979700208954453,11,0.0,-1.0,Unsynthesizable
C1CN2CC#CC3C=CCC3COC2=N1,gdb,24,,5.895742542412036,3.560088443841781,11,0.0,-1.0,Unsynthesizable
CC1CC2CCCC1(O2)C(=O)C(O)CC(C)=O,gdb,31,,5.160122706419326,2.6951783689801454,11,0.0,-1.0,Unsynthesizable
CCC1(CC)C2OCC1(COC(=O)C2C)OC,gdb,28,,5.345575062990111,2.9157060807649726,11,0.0,-1.0,Unsynthesizable
CC1CC2C(CO)C(C)C(C)(C)C(O)C2(C)C1,gdb,33,,4.617641840042113,2.977687266576294,11,0.0,-1.0,Unsynthesizable
CC1CCC(C#N)C1N=C1ON=NC(O)=C1Br,gdb,30,,4.964203983908407,2.9835951824553537,11,0.0,-1.0,Unsynthesizable
CC(N)C1CCOCC(C)C(C)C(C1)N(C)C,gdb,29,,4.479671384060343,3.6477579995179488,11,0.0,-1.0,Unsynthesizable
CCN=C1OC(OC(C)C(C)=O)=C(Br)C(N)=C1,gdb,34,,4.127258883529145,2.8799287450643365,11,0.0,-1.0,Unsynthesizable
CC1(C)CC(N=C(OC(=O)O1)C(F)(F)F)C#C,gdb,34,,4.436638184228446,2.873829420590877,11,0.0,-1.0,Unsynthesizable
CC(CCO)C1=CC(=NC(C)=C1I)C(=O)CO,gdb,31,,3.5663788835291452,3.2468800898443813,11,0.0,-1.0,Unsynthesizable
CCN1C=NC2=C1SC(=N)C(OC)=C2C(C)=O,gdb,32,,3.308004040034536,3.674173258205355,11,0.0,-1.0,Unsynthesizable
CC1C2CC(C(CC1C#C)N2)C1=CC(N)=CO1,gdb,32,,6.045691973522057,3.6655681984706474,11,0.0,-1.0,Unsynthesizable
CC(C=O)C1=NC(=CN=C1Cl)C(O)C(C)(C)C,gdb,34,,4.051501605857991,3.0111168494372214,11,0.0,-1.0,Unsynthesizable
CCC(CC)C1(N)CCCC(C1)NC(=N)OC,gdb,28,,4.353309723826979,3.229768868189039,11,0.0,-1.0,Unsynthesizable
CC1OC2=NSC(C)=C2CC1(C#C)N(C)C=O,gdb,31,,5.1454271151313264,3.6568103440242736,11,0.0,-1.0,Unsynthesizable
CCC12CCC(CC1O)CCC2(C)NCC#N,gdb,26,,5.328586721220437,3.1010615623318074,11,0.0,-1.0,Unsynthesizable
CCC(NC)(C(N)=N)C1=C(Cl)C=CC=C1C,gdb,31,,3.3611669308830745,3.1667037256147084,11,0.0,-1.0,Unsynthesizable
CCC1(CN=COC1(CCNC)C#C)C(C)C,gdb,27,,5.0709016970711245,3.536541558101519,11,0.0,-1.0,Unsynthesizable
CCCN1C(Br)=CC(=N)C(OC)=C1OC(N)=N,gdb,32,,3.592343504917478,3.380285020273062,11,0.0,-1.0,Unsynthesizable
CC1(C)CCC2(OC(CS2(=O)=O)C1C#C)C#C,gdb,33,,6.0648252302141925,3.2291944939881008,11,0.0,-1.0,Unsynthesizable
CC1CCCC2=C(O1)N=CC(=N)C(C)=N2,gdb,29,,3.772410914998,3.4090398566819715,11,0.0,-1.0,Unsynthesizable
CCC1COCCN2C(C1)C1=C(C=CS1)C2=O,gdb,30,,3.6348507995214696,3.63945840840635,11,0.0,-1.0,Unsynthesizable
CC(O)CC1=C2OC=NC(I)=C2SC1=O,gdb,27,,4.2482072966651145,3.2651238948717163,11,0.0,-1.0,Unsynthesizable
CCCCC(C)(C)NC1CCOCC1CC=O,gdb,24,,3.84494805727891,3.2804668398626355,6,0.5799886813330376,10.0,Synthesizable
CC(C)C(C)(CCO)C1=C(Cl)C=NC=C1N,gdb,30,,3.5698284693446136,2.9502795973733,11,0.0,-1.0,Unsynthesizable
CC1=C2NC3=NC(CN)=NN3C(=O)OC2=CS1,gdb,32,,3.8552338895328635,4.064655132812311,11,0.0,-1.0,Unsynthesizable
CCCCC(N)(CC)CC(O)COC(=N)C#N,gdb,27,,4.237083703760089,3.135717059201052,11,0.0,-1.0,Unsynthesizable
CC(C)(CNC1CC2OCC1(O)C2(C)C)C#C,gdb,30,,5.5829329225218824,3.0563477704690247,11,0.0,-1.0,Unsynthesizable
CCNCC(C)C1OC2OCC1(C)OC2C#C,gdb,26,,5.819642587270013,2.975206965137694,11,0.0,-1.0,Unsynthesizable
C1CC2C3CCC(C3)CNC3=NCCC3N2C1,gdb,28,,5.4828471426741165,4.002070565481303,11,0.0,-1.0,Unsynthesizable
CCC1COC2(C)C3CC(OC33CCCO3)C12,gdb,29,,6.0477853795343535,2.9927551746465157,11,0.0,-1.0,Unsynthesizable
CCC1CC(COC1=O)NC1=C(O)SN=C1N,gdb,28,,4.268554931255997,3.4979772144054317,11,0.0,-1.0,Unsynthesizable
CC1CCC2=C(C)CC(C)(CO)C2C(C)=C1,gdb,30,,4.455238695899036,2.7118902941113783,11,0.0,-1.0,Unsynthesizable
CC(C#N)C1=NC2CC(OC(CO)C2(C)C)O1,gdb,31,,5.8994079907002615,2.669691527947434,11,0.0,-1.0,Unsynthesizable
CCN1CC(C)(C)C(OC)C1C(C)COC=N,gdb,28,,4.797398877525428,3.2734815380440976,11,0.0,-1.0,Unsynthesizable
CCOC1CCC(C1)C(COC(=O)C#C)C#C,gdb,28,,4.5618730510115135,2.892579885716503,11,0.0,-1.0,Unsynthesizable
CCCC(C)(N)C1CN=COC(C)(CO)C1C,gdb,28,,5.064108126305813,3.0846442911875767,11,0.0,-1.0,Unsynthesizable
CCC1=NC(=N)C=C(OC2=NC(OC)=CO2)O1,gdb,32,,3.815899274148248,3.316300798580399,11,0.0,-1.0,Unsynthesizable
CCOCC(=O)C(C#N)C(=O)C(C)C(F)(F)F,gdb,32,,3.8441403763897855,2.582370502468873,11,0.0,-1.0,Unsynthesizable
CCCC1CC2CCOC1C1COC(C)C2C1,gdb,25,,5.4797771236253965,3.8952910938148464,11,0.0,-1.0,Unsynthesizable
CC(CO)OCCC1=C2N=CN=C(Br)C2=CS1,gdb,30,,3.746805229682993,3.391989860728972,11,0.0,-1.0,Unsynthesizable
CCCC1CC2C3=COC(C)=C3C1C2(O)C=O,gdb,30,,5.475040731040404,3.25411023929739,11,0.0,-1.0,Unsynthesizable
CCCN=C1C=CN=C(O)N=C(N)SC(O)=C1,gdb,30,,4.057504513643712,3.002639668114937,11,0.0,-1.0,Unsynthesizable
CCC1=C(C)C(=CS1)C1CNC=CC(=O)N1,gdb,30,,4.1318823154984585,3.2803028983655174,11,0.0,-1.0,Unsynthesizable
CC(C(CN)CCOC1=COC=N1)C(F)(F)F,gdb,29,,4.184491998074472,3.4860022022896517,11,0.0,-1.0,Unsynthesizable
CC(C)C(O)C(C)C1=CC(F)=CC(N)=C1C#N,gdb,33,,3.571628528934913,2.918195345378864,11,0.0,-1.0,Unsynthesizable
CCCCC1=C2C(N)=C(O)C(O)=C2C(N)=NO1,gdb,33,,3.1366879865228308,3.5783436599594616,11,0.0,-1.0,Unsynthesizable
CC(C#C)C(=O)CCC(C#C)N1C=CC(O)=C1,gdb,32,,4.741763569980825,2.6198211270154115,11,0.0,-1.0,Unsynthesizable
CN1CC2=C(O)C(Br)=C(C(N)=O)C3=C2C1=NS3,gdb,37,,3.607710060101427,3.71372438530765,11,0.0,-1.0,Unsynthesizable
CC1(CCCC#C)CN2C(=N)NN=C2N=CO1,gdb,29,,4.974018691221453,3.788135323063491,11,0.0,-1.0,Unsynthesizable
CC1CCN=C(OC(CC1C(C)=O)C#C)C=O,gdb,29,,5.335259741086927,3.3841584504325004,11,0.0,-1.0,Unsynthesizable
CC1(C)C=CC2CCC1C(CNC(=O)C2)=NO,gdb,30,,5.493050115911583,2.958462061728641,11,0.0,-1.0,Unsynthesizable
CCOC(C=O)C1(C)C2CCC1(C)OCC2C,gdb,28,,5.557029849776237,2.7027973999876025,11,0.0,-1.0,Unsynthesizable
CC(C)CC(=O)OC(C)(C=O)C1=C(C)N=NN1,gdb,33,,3.9675758066060687,2.898256285505825,11,0.0,-1.0,Unsynthesizable
CCC(C1COC(=N)C1)C1COC(C)=NC1C,gdb,29,,5.229813592754258,3.4428069376695043,11,0.0,-1.0,Unsynthesizable
CC1=C(Br)C2=C(N=NO2)C(CC(=O)CC#C)=N1,gdb,36,,3.8572475965705086,3.1963668464586967,11,0.0,-1.0,Unsynthesizable
CC(O)C12C(C)C(C)C3=NC(O)=C(OC1=N)N23,gdb,36,,5.3678435109211975,3.1258558085115267,11,0.0,-1.0,Unsynthesizable
CC1=CSC(C2C3CCC2(CN)OC3=O)=C1C,gdb,30,,5.063012464256745,3.2841946351168447,11,0.0,-1.0,Unsynthesizable
CCC1C(C)CC2OCC3N4CCN=C4OC123,gdb,28,,5.683545795363327,3.877215325222092,11,0.0,-1.0,Unsynthesizable
CC(O)COC1=C(C)C2=C(SC=N1)N=CC2=O,gdb,32,,4.012690111025054,3.201364936267656,11,0.0,-1.0,Unsynthesizable
CC1=CC=CC2=C(NN=C2)SC(CO)=C1,gdb,28,,3.117588962531862,2.921890267249922,11,0.0,-1.0,Unsynthesizable
CCC1CC=C(CCC1(N)C#N)C(C)C,gdb,25,,4.331624856108065,2.8487490347794244,11,0.0,-1.0,Unsynthesizable
CCC1=CCC2(C1)C(OC)C(C)(N)CN2C,gdb,29,,5.317840872364012,3.574982440357824,11,0.0,-1.0,Unsynthesizable
CC1C2NC(C)CC(C)(C)C(O)(C2C)C1CO,gdb,31,,5.7407170738497575,2.7092842332220552,11,0.0,-1.0,Unsynthesizable
CC(C)(C)C(C)(CN)C1=CN2N=NC=C2C=N1,gdb,33,,4.122702094231487,3.3028367168248307,11,0.0,-1.0,Unsynthesizable
CC(CN=CN)CC1=C(C)C(=N)C=CC(=O)S1,gdb,32,,4.543664301589343,2.8199368708070502,11,0.0,-1.0,Unsynthesizable
CCCC1C2CC(C)=CC1NCC(C2)=NO,gdb,26,,5.360731739106582,3.3796387899899667,11,0.0,-1.0,Unsynthesizable
CC(C)NCC1=C(C)C2=C(CNC(=O)OC2)N1,gdb,32,,3.3592485785672332,3.774289679123344,11,0.0,-1.0,Unsynthesizable
CC(N)C1CC(COCCC(C)(C)C)NC1C,gdb,27,,4.325351203228888,3.5786733197830305,11,0.0,-1.0,Unsynthesizable
CC(C#C)C1C=CC2CCC(=O)C1CN2,gdb,26,,5.7343737632106855,2.96867172071742,11,0.0,-1.0,Unsynthesizable
CC1CC(C)(CC#C)C(O)C(C#C)C1(O)C#C,gdb,32,,5.5730120194346915,3.0393411320877712,11,0.0,-1.0,Unsynthesizable
CC(C)C1=CCNC(=N)CC(=O)CCC1,gdb,26,,3.9959506362523562,3.0204128367080485,11,0.0,-1.0,Unsynthesizable
CCC1(O)C(C)C2CC(=O)CCCN2CC1=O,gdb,29,,4.181189446087299,3.3583249596566214,11,0.0,-1.0,Unsynthesizable
CC(C)CC1=C(CN)N2C=CC=CC(=O)C2=C1,gdb,32,,2.822604061382292,3.612684446207167,11,0.0,-1.0,Unsynthesizable
CCCC1(C)C(COC=N)CCCC1C(N)=O,gdb,27,,4.419499813980277,3.525517514060464,11,0.0,-1.0,Unsynthesizable
CC(C)CC1=NSC=C1NC1=CC(=CN1)C#N,gdb,30,,3.5640088895328645,3.776671735207477,11,0.0,-1.0,Unsynthesizable
C1CN(C=C1)C1=NC2CC=CC(C2)CO1,gdb,28,,5.756681208796826,3.3848076438459964,11,0.0,-1.0,Unsynthesizable
CC(=O)N(C=N)C1=NNC2=C1C(C)=CC(Br)=C2,gdb,36,,3.3328849764893853,3.0065955813204828,11,0.0,-1.0,Unsynthesizable
CCN1C(C(O)C(C)N=C1C)C1=C(C)SC=N1,gdb,32,,4.613562690234457,2.9983884836961097,11,0.0,-1.0,Unsynthesizable
CC1CC2(O)C(C)C3(OCCO3)C1NCC2C,gdb,29,,6.18956791678184,2.8344004810017562,11,0.0,-1.0,Unsynthesizable
CC1CN(C)C2(C1)C1CC(N)C2C(C)C(C)C1,gdb,33,,6.116425351986018,3.7491252287122854,11,0.0,-1.0,Unsynthesizable
CC12CN(CC(=O)C(=O)C1)CC(CO)CCC2,gdb,31,,4.768831169378477,3.5512777549593086,11,0.0,-1.0,Unsynthesizable
CCN1N=C(F)SC(=N)C1=NC1=CC(O)=NN1,gdb,32,,4.4174570892055325,3.5527526562167693,11,0.0,-1.0,Unsynthesizable
CCC1=NC2=C(C=CC2=C(C)S1)C(N)C#C,gdb,31,,3.6681025952187394,3.903980700976178,11,0.0,-1.0,Unsynthesizable
CC1C=C(C)C2=CC(N(C)C)C(C)(N)C12C,gdb,32,,4.932550845329535,3.0521893563150995,11,0.0,-1.0,Unsynthesizable
CCC1(O)CCC2=COC=NC(=CC=C12)C#N,gdb,30,,4.176449646756197,2.8583749852342883,11,0.0,-1.0,Unsynthesizable
CC1C(CCC1(C)CC#C)OC=O,gdb,21,,4.7126133643750165,2.6713319606847303,11,0.0,-1.0,Unsynthesizable
CC1OC(CC2(C)CCNCC2)=NC1CC#C,gdb,27,,4.630313319144705,3.6227081411014574,11,0.0,-1.0,Unsynthesizable
CCC1(C)CC2(N)CC1N1C2CCOC1=NC,gdb,28,,5.868898996179519,3.784996795638242,11,0.0,-1.0,Unsynthesizable
CC1=CC(I)=C2NC(=N)C(C)(OC2=C1N)C=O,gdb,34,,4.5438619604522215,2.8807252614317247,11,0.0,-1.0,Unsynthesizable
CC(O)C1(C)CC(C)(C#N)C2=CN=C(O)N=C12,gdb,35,,4.929565031371582,3.2334779982977717,11,0.0,-1.0,Unsynthesizable
CCCN=C1N=C(C)SC(=O)N1CCOCC,gdb,26,,3.1627127356867097,3.4825106702393187,11,0.0,-1.0,Unsynthesizable
C1CC2NC1CC1(CC2OCO1)C1=NSC=C1,gdb,29,,6.120214286155687,3.1894644622703523,11,0.0,-1.0,Unsynthesizable
CCC12OC(C)(CNC1C(N)C#CC)C=C2,gdb,28,,6.124866442432423,3.3330973651266644,11,0.0,-1.0,Unsynthesizable
CC1CC2=CC(OC(N)=O)=C(C)C3=C2C1=CN3,gdb,34,,3.5633470668352007,3.668061524120685,11,0.0,-1.0,Unsynthesizable
CCC(C(C)(C)O)C1(C)OCCCN=C(N)O1,gdb,30,,4.413437549913935,2.7310024061023865,11,0.0,-1.0,Unsynthesizable
CCCC(C)(O)C1=C(N)C(=NN1)C(CC)CC,gdb,31,,3.7044034989137615,3.160004993467301,11,0.0,-1.0,Unsynthesizable
CCCOC1C(OC)C2(C)COC1(CC#N)O2,gdb,28,,5.491997850516671,2.4076754088405083,11,0.0,-1.0,Unsynthesizable
CCCOC1=C(N)C=C(O)C=CC=C(N1)OC,gdb,29,,3.3192069686355286,3.1047652116025155,11,0.0,-1.0,Unsynthesizable
CCC1(C)CCN(CC2=CC(C)OCC2)C1,gdb,27,,4.145476366498633,3.838055281663056,11,0.0,-1.0,Unsynthesizable
CCC1CC(N)COCC(OC)(C(C)C)C1O,gdb,27,,4.644812741690429,3.2334762059531634,11,0.0,-1.0,Unsynthesizable
CC1=NNC(=C1)C1C2CCCCC1(C)CCN2,gdb,29,,4.9109106305281625,3.782120470087511,11,0.0,-1.0,Unsynthesizable
CC1(C)CC2CC=CC(CN=C(N)C2=NO)O1,gdb,30,,5.8274965970899775,2.8075221583480223,11,0.0,-1.0,Unsynthesizable
CCNC(CN)(C#C)C1=CC=C(F)C(CC)=N1,gdb,31,,3.742155605937171,3.417198388048023,11,0.0,-1.0,Unsynthesizable
CCC(NC)C1=C2N=CC=C2C(Cl)=NN1,gdb,28,,3.6102823435694287,3.7407786213047083,11,0.0,-1.0,Unsynthesizable
CC(C)C1CC(CC(C)OCCN1)C=NO,gdb,25,,4.841461534260254,3.630542190564269,11,0.0,-1.0,Unsynthesizable
CCC(CN=C1OC(NC=O)=C(S1)C#N)OC,gdb,29,,4.558496657669898,3.8027755528151648,11,0.0,-1.0,Unsynthesizable
CC1CC2CC(OC(=N)CC=O)C1(C)C(=O)C2,gdb,32,,5.545957823476182,2.7662783444465497,11,0.0,-1.0,Unsynthesizable
CC1CCC2CC3(CN=COC3=O)CCCN12,gdb,27,,4.978703895069589,3.9088084262477056,11,0.0,-1.0,Unsynthesizable
C#CCCCC1=CC(CC(CC#C)C#N)=CO1,gdb,28,,4.08986676814453,2.7495017209314487,11,0.0,-1.0,Unsynthesizable
CC1(C)CNCCC2=C(C1)N(C=C2)C(=O)C=O,gdb,33,,3.4200685458340097,3.1624333658214048,11,0.0,-1.0,Unsynthesizable
CCNC1CCC(O)CC1OC(C)C(=O)CC,gdb,26,,3.9007283938643416,3.2527044081166148,11,0.0,-1.0,Unsynthesizable
CC1NCCCC(CCC2=CC(N)=NN2)C1=O,gdb,28,,3.90219312683701,4.018255142453382,11,0.0,-1.0,Unsynthesizable
CCC(O)(CC1=C(SN=C1C#N)C(C)O)C#N,gdb,31,,4.533831396067781,2.9093328670304395,11,0.0,-1.0,Unsynthesizable
CCC1COCC(CC)C(N1)C(O)C(C)(C)C,gdb,29,,4.39834197245966,2.9857339554472726,11,0.0,-1.0,Unsynthesizable
CCNCC1CC2CCCC(CC2C1=O)OC,gdb,24,,3.9578096647673524,3.472171440701397,11,0.0,-1.0,Unsynthesizable
CC(C)N=C1CCC2CC(C)(O1)C(C)C2C#C,gdb,31,,5.79308156929558,3.3388764602384056,11,0.0,-1.0,Unsynthesizable
CC1CCOCC(CO)(CN2C=CC=C2)CC1,gdb,27,,3.620702290887248,3.0154764229014503,11,0.0,-1.0,Unsynthesizable
CC1C2=C(SC(N)=C2O)C2=C(N=NS2)C1(C)C,gdb,35,,4.414043231355233,3.530661054899372,11,0.0,-1.0,Unsynthesizable
